x,y,z,roll,pitch,yaw,time
0,359,0,0,1,41,182.09998083114624
0,359,0,0,1,41,182.13354349136353
0,359,0,0,1,41,182.16546773910522
0,359,0,0,1,41,182.2208173274994
0,359,0,0,1,41,182.25562953948975
0,359,0,0,1,41,182.2894320487976
0,358,0,0,1,39,182.31298112869263
0,359,0,0,1,42,182.3393051624298
0,359,0,0,1,40,182.3718159198761
0,359,0,0,1,42,182.40375566482544
0,358,0,0,1,40,182.4356725215912
0,359,0,0,1,42,182.4682958126068
0,359,0,0,1,42,182.50114393234253
0,359,0,0,1,42,182.5316939353943
0,359,0,0,1,43,182.56477236747742
0,359,0,0,1,42,182.62831163406372
0,358,0,0,1,41,182.65710544586182
0,358,0,0,1,39,182.6817328929901
0,359,0,0,1,41,182.71254420280457
0,359,0,0,1,41,182.7466962337494
0,359,0,0,1,42,182.7771999835968
0,359,0,0,1,41,182.80947017669678
0,359,0,0,1,41,182.84050512313843
0,359,0,0,1,41,182.8748095035553
0,358,0,0,1,40,182.90833282470703
0,358,0,0,1,41,182.94154953956604
0,359,0,0,1,41,182.96960520744324
0,358,0,0,1,40,183.0175895690918
0,358,0,0,1,41,183.04979515075684
0,359,0,0,1,42,183.08354091644287
0,359,0,0,1,41,183.1155686378479
0,359,0,0,1,42,183.14752864837646
0,359,0,0,1,41,183.17897510528564
0,359,0,0,1,40,183.20809483528137
0,359,0,0,1,41,183.238028049469
0,358,0,0,1,41,183.26675820350647
0,359,0,0,1,42,183.30521750450134
0,359,0,0,1,41,183.33465957641602
0,359,0,0,1,42,183.3667356967926
0,359,0,0,1,41,183.41088247299194
0,359,0,0,1,41,183.44288635253906
0,359,0,0,1,41,183.47772407531738
0,359,0,0,1,42,183.50794863700867
0,358,1,0,1,39,183.53842687606812
0,359,0,0,1,42,183.57121396064758
0,359,0,0,1,41,183.60227918624878
0,358,0,0,1,40,183.6345090866089
0,359,0,0,1,41,183.6670138835907
0,359,0,0,1,40,183.6995074748993
0,359,0,0,1,41,183.73244333267212
0,358,0,0,1,41,183.7642023563385
0,359,0,0,1,41,183.81210446357727
0,359,0,0,1,41,183.84580206871033
0,359,0,0,1,42,183.87569642066956
0,359,0,0,1,41,183.90708184242249
0,359,0,0,1,41,183.93973350524902
0,359,0,0,1,41,183.97323417663574
0,358,0,0,1,40,184.00337672233582
0,359,0,0,1,41,184.03563022613525
0,359,0,0,1,42,184.07050728797913
0,359,0,0,1,42,184.10160040855408
0,359,0,0,1,41,184.13361048698425
0,359,0,0,1,41,184.16951251029968
0,359,0,0,1,41,184.21651911735535
0,359,0,0,1,42,184.25059366226196
0,359,0,0,1,42,184.27946615219116
0,359,0,0,1,41,184.30766987800598
0,359,0,0,1,41,184.34154105186462
0,359,0,0,1,40,184.37321853637695
